,C_solvent,H_solvent,O_solvent,N_solvent,Cl_solvent,Br_solvent,S_solvent,C_solute,H_solute,O_solute,N_solute,Cl_solute,Mw_solvent_log,Mw_unit_solute_log,tot_Mw_log
20,25.0,60.0,15.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.797012938665683,4.74618351896037,12.301387370778713
21,27.27272727272727,63.63636363636363,9.090909090909092,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.780601392077291,4.74618351896037,12.301387370778713
22,25.0,62.5,12.5,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.512199267976188,4.74618351896037,12.301387370778713
23,30.0,60.0,10.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.763540521959533,4.74618351896037,12.301387370778713
24,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.891543902915934,4.74618351896037,12.301387370778713
25,23.076923076923077,61.53846153846154,15.384615384615385,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.345038427623316,4.74618351896037,12.301387370778713
26,26.666666666666668,66.66666666666666,6.666666666666667,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.319126770204819,4.74618351896037,12.301387370778713
27,44.44444444444444,44.44444444444444,11.11111111111111,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.23519287080948,4.74618351896037,12.301387370778713
28,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.489826672276863,4.74618351896037,12.301387370778713
29,23.076923076923077,61.53846153846154,15.384615384615385,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.345038427623316,4.74618351896037,12.301387370778713
30,26.666666666666668,66.66666666666666,0.0,0.0,0.0,0.0,6.666666666666667,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.512879443092643,4.74618351896037,12.301387370778713
31,33.33333333333333,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.345505274985678,4.74618351896037,12.301387370778713
32,20.0,60.0,10.0,0.0,0.0,0.0,10.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.371079432109175,4.74618351896037,12.301387370778713
33,30.76923076923077,46.15384615384615,23.076923076923077,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.635592692799339,4.74618351896037,12.301387370778713
34,33.33333333333333,50.0,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.466942066704648,4.74618351896037,12.301387370778713
35,30.0,60.0,10.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.078892457663179,4.74618351896037,12.301387370778713
36,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.291924121405036,4.74618351896037,12.301387370778713
37,31.57894736842105,63.1578947368421,5.263157894736842,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.616713307083075,4.74618351896037,12.301387370778713
38,31.818181818181817,63.63636363636363,4.545454545454546,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.7465655761694,4.74618351896037,12.301387370778713
39,32.142857142857146,64.28571428571429,3.571428571428571,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.964535507613041,4.74618351896037,12.301387370778713
40,37.5,58.333333333333336,4.166666666666666,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.935983584400476,4.74618351896037,12.301387370778713
41,47.05882352941176,47.05882352941176,5.88235294117647,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.797037701458762,4.74618351896037,12.301387370778713
42,35.294117647058826,58.82352941176471,5.88235294117647,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.596583425050769,4.74618351896037,12.301387370778713
43,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.291924121405036,4.74618351896037,12.301387370778713
44,35.294117647058826,58.82352941176471,5.88235294117647,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.596583425050769,4.74618351896037,12.301387370778713
45,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.489826672276863,4.74618351896037,12.301387370778713
46,30.0,60.0,10.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.763540521959533,4.74618351896037,12.301387370778713
47,30.434782608695656,60.86956521739131,8.695652173913043,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.876623786234855,4.74618351896037,12.301387370778713
48,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.978208516475491,4.74618351896037,12.301387370778713
49,33.33333333333333,50.0,0.0,16.666666666666664,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,3.7389307275126464,4.74618351896037,12.301387370778713
50,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.127779338308338,4.74618351896037,12.301387370778713
51,20.0,50.0,20.0,10.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.331614530871211,4.74618351896037,12.301387370778713
52,23.076923076923077,53.84615384615385,15.384615384615385,7.6923076923076925,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.500853569722096,4.74618351896037,12.301387370778713
53,42.857142857142854,50.0,0.0,7.142857142857142,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.544666181897046,4.74618351896037,12.301387370778713
54,42.857142857142854,35.714285714285715,14.285714285714285,7.142857142857142,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.821176326477433,4.74618351896037,12.301387370778713
55,18.181818181818183,63.63636363636363,9.090909090909092,9.090909090909092,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.128488306788938,4.74618351896037,12.301387370778713
56,25.0,58.333333333333336,8.333333333333332,8.333333333333332,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.305348053642142,4.74618351896037,12.301387370778713
57,25.0,68.75,0.0,6.25,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.305941709635938,4.74618351896037,12.301387370778713
58,26.666666666666668,60.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.47872221799978,4.74618351896037,12.301387370778713
59,30.0,65.0,0.0,5.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.606938621384052,4.74618351896037,12.301387370778713
60,45.45454545454545,45.45454545454545,0.0,9.090909090909092,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.383300822551612,4.74618351896037,12.301387370778713
61,20.0,0.0,0.0,0.0,80.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,5.04220501806255,4.74618351896037,12.301387370778713
62,20.0,20.0,0.0,0.0,60.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.790562024639264,4.74618351896037,12.301387370778713
63,20.0,40.0,0.0,0.0,40.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.453498098577902,4.74618351896037,12.301387370778713
64,25.0,37.5,0.0,0.0,37.5,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.900790665741393,4.74618351896037,12.301387370778713
65,28.57142857142857,64.28571428571429,0.0,0.0,7.142857142857142,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.538667069629812,4.74618351896037,12.301387370778713
66,33.33333333333333,16.666666666666664,0.0,0.0,50.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.885676574690777,4.74618351896037,12.301387370778713
67,26.666666666666668,53.333333333333336,6.666666666666667,0.0,13.333333333333334,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.96986190950563,4.74618351896037,12.301387370778713
68,50.0,41.66666666666667,0.0,0.0,8.333333333333332,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.732296107314096,4.74618351896037,12.301387370778713
69,50.0,33.33333333333333,0.0,0.0,16.666666666666664,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.997198760159293,4.74618351896037,12.301387370778713
70,55.55555555555556,38.88888888888889,0.0,0.0,0.0,5.555555555555555,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,5.33787456154649,4.74618351896037,12.301387370778713
71,33.33333333333333,61.111111111111114,0.0,0.0,5.555555555555555,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.78418628577332,4.74618351896037,12.301387370778713
72,50.0,50.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.370889850262965,4.74618351896037,12.301387370778713
73,43.75,50.0,6.25,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.6926314617580855,4.74618351896037,12.301387370778713
74,44.44444444444444,55.55555555555556,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.674397696611794,4.74618351896037,12.301387370778713
75,44.44444444444444,55.55555555555556,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.674397696611794,4.74618351896037,12.301387370778713
76,50.0,50.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.6554069224148025,4.74618351896037,12.301387370778713
77,45.45454545454545,54.54545454545454,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.891896802136836,4.74618351896037,12.301387370778713
78,30.0,70.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.467952005505573,4.74618351896037,12.301387370778713
79,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.444555324953827,4.74618351896037,12.301387370778713
80,25.0,50.0,25.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.111725960052875,4.74618351896037,12.301387370778713
81,20.0,40.0,40.0,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,3.8506793751870942,4.74618351896037,12.301387370778713
82,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.489826672276863,4.74618351896037,12.301387370778713
83,50.0,42.857142857142854,7.142857142857142,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.673987041985225,4.74618351896037,12.301387370778713
84,30.76923076923077,46.15384615384615,23.076923076923077,0.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,4.635592692799339,4.74618351896037,12.301387370778713
85,16.666666666666664,66.66666666666666,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,3.4977794795083996,4.616278262236933,12.206077645517674
86,21.929824561403507,66.66666666666666,11.403508771929824,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,3.8668080426031657,4.616278262236933,12.206077645517674
87,22.1483942414175,66.66666666666666,11.184939091915837,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,3.855434664359951,4.616278262236933,12.206077645517674
88,25.0,66.66666666666666,8.333333333333332,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.112446397586083,4.616278262236933,12.206077645517674
89,26.666666666666668,66.66666666666666,6.666666666666667,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.319126770204819,4.616278262236933,12.206077645517674
90,27.77777777777778,66.66666666666666,5.555555555555555,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.49032034430915,4.616278262236933,12.206077645517674
91,28.57142857142857,66.66666666666666,4.761904761904762,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.636445959991597,4.616278262236933,12.206077645517674
92,29.629629629629626,66.66666666666666,3.7037037037037033,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.876959129087956,4.616278262236933,12.206077645517674
93,28.57142857142857,66.66666666666666,4.761904761904762,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.636445959991597,4.616278262236933,12.206077645517674
94,23.076923076923077,61.53846153846154,15.384615384615385,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.345038427623316,4.616278262236933,12.206077645517674
95,20.0,60.0,20.0,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.144213509375235,4.616278262236933,12.206077645517674
96,26.666666666666668,66.66666666666666,6.666666666666667,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.319126770204819,4.616278262236933,12.206077645517674
97,21.428571428571427,57.14285714285714,21.428571428571427,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.5336097353748706,4.616278262236933,12.206077645517674
98,31.57894736842105,63.1578947368421,5.263157894736842,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.616713307083075,4.616278262236933,12.206077645517674
99,43.75,50.0,6.25,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.6926314617580855,4.616278262236933,12.206077645517674
100,27.77777777777778,55.55555555555556,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.7802321220527855,4.616278262236933,12.206077645517674
101,29.166666666666668,58.333333333333336,12.5,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.991697093076005,4.616278262236933,12.206077645517674
102,23.52941176470588,58.82352941176471,17.647058823529413,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.673959036664212,4.616278262236933,12.206077645517674
103,26.08695652173913,60.86956521739131,13.043478260869565,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.9065702352680685,4.616278262236933,12.206077645517674
104,27.27272727272727,63.63636363636363,9.090909090909092,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.780601392077291,4.616278262236933,12.206077645517674
105,25.0,60.0,15.0,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.797012938665683,4.616278262236933,12.206077645517674
106,27.27272727272727,63.63636363636363,9.090909090909092,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.780601392077291,4.616278262236933,12.206077645517674
107,25.0,62.5,12.5,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.512199267976188,4.616278262236933,12.206077645517674
108,30.0,60.0,10.0,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.763540521959533,4.616278262236933,12.206077645517674
109,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.891543902915934,4.616278262236933,12.206077645517674
110,23.076923076923077,61.53846153846154,15.384615384615385,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.345038427623316,4.616278262236933,12.206077645517674
111,26.666666666666668,66.66666666666666,6.666666666666667,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.319126770204819,4.616278262236933,12.206077645517674
112,44.44444444444444,44.44444444444444,11.11111111111111,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.23519287080948,4.616278262236933,12.206077645517674
113,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.489826672276863,4.616278262236933,12.206077645517674
114,23.076923076923077,61.53846153846154,15.384615384615385,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.345038427623316,4.616278262236933,12.206077645517674
115,26.666666666666668,66.66666666666666,0.0,0.0,0.0,0.0,6.666666666666667,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.512879443092643,4.616278262236933,12.206077645517674
116,33.33333333333333,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.345505274985678,4.616278262236933,12.206077645517674
117,20.0,60.0,10.0,0.0,0.0,0.0,10.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.371079432109175,4.616278262236933,12.206077645517674
118,30.76923076923077,46.15384615384615,23.076923076923077,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.635592692799339,4.616278262236933,12.206077645517674
119,33.33333333333333,50.0,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.466942066704648,4.616278262236933,12.206077645517674
120,30.0,60.0,10.0,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.078892457663179,4.616278262236933,12.206077645517674
121,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.291924121405036,4.616278262236933,12.206077645517674
122,31.57894736842105,63.1578947368421,5.263157894736842,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.616713307083075,4.616278262236933,12.206077645517674
123,31.818181818181817,63.63636363636363,4.545454545454546,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.7465655761694,4.616278262236933,12.206077645517674
124,32.142857142857146,64.28571428571429,3.571428571428571,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.964535507613041,4.616278262236933,12.206077645517674
125,37.5,58.333333333333336,4.166666666666666,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.935983584400476,4.616278262236933,12.206077645517674
126,47.05882352941176,47.05882352941176,5.88235294117647,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.797037701458762,4.616278262236933,12.206077645517674
127,35.294117647058826,58.82352941176471,5.88235294117647,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.596583425050769,4.616278262236933,12.206077645517674
128,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.291924121405036,4.616278262236933,12.206077645517674
129,35.294117647058826,58.82352941176471,5.88235294117647,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.596583425050769,4.616278262236933,12.206077645517674
130,28.57142857142857,57.14285714285714,14.285714285714285,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.489826672276863,4.616278262236933,12.206077645517674
131,30.0,60.0,10.0,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.763540521959533,4.616278262236933,12.206077645517674
132,30.434782608695656,60.86956521739131,8.695652173913043,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.876623786234855,4.616278262236933,12.206077645517674
133,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.978208516475491,4.616278262236933,12.206077645517674
134,33.33333333333333,50.0,0.0,16.666666666666664,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,3.7389307275126464,4.616278262236933,12.206077645517674
135,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.127779338308338,4.616278262236933,12.206077645517674
136,20.0,50.0,20.0,10.0,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.331614530871211,4.616278262236933,12.206077645517674
137,23.076923076923077,53.84615384615385,15.384615384615385,7.6923076923076925,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.500853569722096,4.616278262236933,12.206077645517674
138,42.857142857142854,50.0,0.0,7.142857142857142,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.544666181897046,4.616278262236933,12.206077645517674
139,42.857142857142854,35.714285714285715,14.285714285714285,7.142857142857142,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.821176326477433,4.616278262236933,12.206077645517674
140,18.181818181818183,63.63636363636363,9.090909090909092,9.090909090909092,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.128488306788938,4.616278262236933,12.206077645517674
141,25.0,58.333333333333336,8.333333333333332,8.333333333333332,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.305348053642142,4.616278262236933,12.206077645517674
142,25.0,68.75,0.0,6.25,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.305941709635938,4.616278262236933,12.206077645517674
143,26.666666666666668,60.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,33.33333333333333,53.333333333333336,13.333333333333334,0.0,0.0,4.47872221799978,4.616278262236933,12.206077645517674
